Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr11	63938669	63957319	+	NAA40	63938989	protein_coding
chr11	63938669	63957319	+	NAA40	63938976	protein_coding
chr11	63938669	63957319	+	NAA40	63939021	protein_coding
chr2	88170295	88186636	+	THNSL2	88170346	protein_coding
chr2	88170295	88186636	+	THNSL2	88170353	protein_coding
chr2	88170295	88186636	+	THNSL2	88170398	protein_coding
chr2	88170295	88186636	+	THNSL2	88170429	protein_coding
chr2	88170295	88186636	+	THNSL2	88173139	protein_coding
chr2	88170295	88186636	+	THNSL2	88170295	protein_coding
chr2	88170295	88186636	+	THNSL2	88170325	protein_coding
chr2	88170295	88186636	+	THNSL2	88170341	protein_coding
chr2	88170295	88186636	+	THNSL2	88170344	protein_coding
chr2	88170295	88186636	+	THNSL2	88170360	protein_coding
chr2	88170295	88186636	+	THNSL2	88171648	protein_coding
chr11	616405	626078	-	CDHR5	624924	protein_coding
chr11	616405	626078	-	CDHR5	624955	protein_coding
chr11	616405	626078	-	CDHR5	625169	protein_coding
chr11	616405	626078	-	CDHR5	626078	protein_coding
chr11	616405	626078	-	CDHR5	624982	protein_coding
chr11	616405	626078	-	CDHR5	624988	protein_coding
chr11	616405	626078	-	CDHR5	624980	protein_coding
chr11	616405	626078	-	CDHR5	624972	protein_coding
chr11	616405	626078	-	CDHR5	624967	protein_coding
chr11	616405	626078	-	CDHR5	624958	protein_coding
chr11	616405	626078	-	CDHR5	624942	protein_coding
chr11	616405	626078	-	CDHR5	624920	protein_coding
chr11	616405	626078	-	CDHR5	625061	protein_coding
chr11	616405	626078	-	CDHR5	624960	protein_coding
chr11	616405	626078	-	CDHR5	624934	protein_coding
chr11	616405	626078	-	CDHR5	624935	protein_coding
chr11	616405	626078	-	CDHR5	624969	protein_coding
chr12	6821624	6829972	+	GPR162	6821704	protein_coding
chr12	6821624	6829972	+	GPR162	6821821	protein_coding
chr12	6821624	6829972	+	GPR162	6821868	protein_coding
chr12	6821624	6829972	+	GPR162	6824494	protein_coding
chr12	6821624	6829972	+	GPR162	6821657	protein_coding
chr12	6821624	6829972	+	GPR162	6822382	protein_coding
chr2	69829646	69881384	+	GMCL1	69829660	protein_coding
chr2	69829646	69881384	+	GMCL1	69829646	protein_coding
chr2	69829646	69881384	+	GMCL1	69829725	protein_coding
chr2	69829646	69881384	+	GMCL1	69829666	protein_coding
chr2	69829646	69881384	+	GMCL1	69829653	protein_coding
chr1	51907956	51990700	-	RAB3B	51990700	protein_coding
chr1	51907956	51990700	-	RAB3B	51990689	protein_coding
chr1	51907956	51990700	-	RAB3B	51977290	protein_coding
chr1	51907956	51990700	-	RAB3B	51977268	protein_coding
chr6	105993463	106109939	+	PRDM1	105993463	protein_coding
chr6	105993463	106109939	+	PRDM1	106048534	protein_coding
chr6	105993463	106109939	+	PRDM1	106086320	protein_coding
chr6	105993463	106109939	+	PRDM1	106086336	protein_coding
chr6	105993463	106109939	+	PRDM1	106087580	protein_coding
chr6	105993463	106109939	+	PRDM1	106087587	protein_coding
chr6	105993463	106109939	+	PRDM1	106098606	protein_coding
chr6	105993463	106109939	+	PRDM1	106098940	protein_coding
chr6	105993463	106109939	+	PRDM1	106086314	protein_coding
chr4	2930559	2935462	-	MFSD10	2933947	protein_coding
chr4	2930559	2935462	-	MFSD10	2934825	protein_coding
chr4	2930559	2935462	-	MFSD10	2934458	protein_coding
chr4	2930559	2935462	-	MFSD10	2934815	protein_coding
chr4	2930559	2935462	-	MFSD10	2934834	protein_coding
chr4	2930559	2935462	-	MFSD10	2935462	protein_coding
chr4	2930559	2935462	-	MFSD10	2934862	protein_coding
chr4	2930559	2935462	-	MFSD10	2934850	protein_coding
chr4	2930559	2935462	-	MFSD10	2934832	protein_coding
chr4	2930559	2935462	-	MFSD10	2934808	protein_coding
chr4	2930559	2935462	-	MFSD10	2934800	protein_coding
chr4	2930559	2935462	-	MFSD10	2934702	protein_coding
chr4	2930559	2935462	-	MFSD10	2934667	protein_coding
chr4	2930559	2935462	-	MFSD10	2934580	protein_coding
chr4	2930559	2935462	-	MFSD10	2934479	protein_coding
chr4	2930559	2935462	-	MFSD10	2933939	protein_coding
chr4	2930559	2935462	-	MFSD10	2934655	protein_coding
chr4	2930559	2935462	-	MFSD10	2935139	protein_coding
chr4	2930559	2935462	-	MFSD10	2934827	protein_coding
chr4	2930559	2935462	-	MFSD10	2934823	protein_coding
chr4	2930559	2935462	-	MFSD10	2934811	protein_coding
chr17	42667914	42677030	-	PLEKHH3	42676994	protein_coding
chr17	42667914	42677030	-	PLEKHH3	42676992	protein_coding
chr17	42667914	42677030	-	PLEKHH3	42676996	protein_coding
chr17	42667914	42677030	-	PLEKHH3	42677030	protein_coding
chr17	42667914	42677030	-	PLEKHH3	42676999	protein_coding
chr17	42667914	42677030	-	PLEKHH3	42676975	protein_coding
chr1	112466541	112530165	+	WNT2B	112466541	protein_coding
chr1	112466541	112530165	+	WNT2B	112467434	protein_coding
chr1	112466541	112530165	+	WNT2B	112508965	protein_coding
chr1	112466541	112530165	+	WNT2B	112508989	protein_coding
chr1	112466541	112530165	+	WNT2B	112508059	protein_coding
chr1	112466541	112530165	+	WNT2B	112508931	protein_coding
chr12	45728910	45908040	+	ARID2	45728910	protein_coding
chr12	45728910	45908040	+	ARID2	45729706	protein_coding
chr12	45728910	45908040	+	ARID2	45837395	protein_coding
chr12	45728910	45908040	+	ARID2	45851915	protein_coding
chr12	45728910	45908040	+	ARID2	45892043	protein_coding
chr12	45728910	45908040	+	ARID2	45729685	protein_coding
chr12	45728910	45908040	+	ARID2	45729694	protein_coding
chr12	45728910	45908040	+	ARID2	45729687	protein_coding
chr2	96816245	96835382	+	CNNM3	96816245	protein_coding
chr2	96816245	96835382	+	CNNM3	96816268	protein_coding
chr2	96816245	96835382	+	CNNM3	96816254	protein_coding
chr2	96816245	96835382	+	CNNM3	96816252	protein_coding
chr2	96816245	96835382	+	CNNM3	96816257	protein_coding
chr2	96816245	96835382	+	CNNM3	96816266	protein_coding
chr2	96816245	96835382	+	CNNM3	96816267	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166627251	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166692843	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166862511	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166862551	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166544690	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166542450	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166627522	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166906451	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166757911	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166862670	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166627972	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166627282	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166627255	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166627227	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166627185	protein_coding
chr6	166409364	166906451	-	RPS6KA2	166627299	protein_coding
chr1	1311585	1324687	-	INTS11	1324687	protein_coding
chr1	1311585	1324687	-	INTS11	1324660	protein_coding
chr1	1311585	1324687	-	INTS11	1324673	protein_coding
chr1	1311585	1324687	-	INTS11	1324637	protein_coding
chr1	1311585	1324687	-	INTS11	1324653	protein_coding
chr1	1311585	1324687	-	INTS11	1324670	protein_coding
chr1	1311585	1324687	-	INTS11	1324630	protein_coding
chr1	1311585	1324687	-	INTS11	1324671	protein_coding
chr1	1311585	1324687	-	INTS11	1324659	protein_coding
chr1	1311585	1324687	-	INTS11	1324666	protein_coding
chr1	1311585	1324687	-	INTS11	1324686	protein_coding
chr1	1311585	1324687	-	INTS11	1324656	protein_coding
chr17	4988130	4999117	-	INCA1	4997522	protein_coding
chr17	4988130	4999117	-	INCA1	4997610	protein_coding
chr17	4988130	4999117	-	INCA1	4997033	protein_coding
chr17	4988130	4999117	-	INCA1	4997907	protein_coding
chr17	4988130	4999117	-	INCA1	4997898	protein_coding
chr17	4988130	4999117	-	INCA1	4997886	protein_coding
chr17	4988130	4999117	-	INCA1	4997585	protein_coding
chr17	4988130	4999117	-	INCA1	4997541	protein_coding
chr17	4988130	4999117	-	INCA1	4997520	protein_coding
chr17	4988130	4999117	-	INCA1	4997513	protein_coding
chr17	4988130	4999117	-	INCA1	4997490	protein_coding
chr17	4988130	4999117	-	INCA1	4999117	protein_coding
chr17	4988130	4999117	-	INCA1	4998606	protein_coding
chr17	4988130	4999117	-	INCA1	4998176	protein_coding
chr17	4988130	4999117	-	INCA1	4998152	protein_coding
chr17	4988130	4999117	-	INCA1	4996691	protein_coding
chr17	4988130	4999117	-	INCA1	4994789	protein_coding
chr16	3401215	3409364	+	ZNF174	3401215	protein_coding
chr16	3401215	3409364	+	ZNF174	3401235	protein_coding
chr16	3401215	3409364	+	ZNF174	3401244	protein_coding
chr16	3401215	3409364	+	ZNF174	3401974	protein_coding
chr16	3401215	3409364	+	ZNF174	3401590	protein_coding
chr16	67153969	67163760	-	TRADD	67159909	protein_coding
chr16	67153969	67163760	-	TRADD	67156249	protein_coding
chr16	67153969	67163760	-	TRADD	67159892	protein_coding
chr16	67153969	67163760	-	TRADD	67159688	protein_coding
chr16	67153969	67163760	-	TRADD	67157779	protein_coding
chr16	67153969	67163760	-	TRADD	67163760	protein_coding
chr16	67153969	67163760	-	TRADD	67161754	protein_coding
chr16	67153969	67163760	-	TRADD	67159910	protein_coding
chr2	161424332	161985282	+	SLC4A10	161624338	protein_coding
chr2	161424332	161985282	+	SLC4A10	161624426	protein_coding
chr2	161424332	161985282	+	SLC4A10	161624416	protein_coding
chr2	161424332	161985282	+	SLC4A10	161624461	protein_coding
chr2	161424332	161985282	+	SLC4A10	161624335	protein_coding
chr2	161424332	161985282	+	SLC4A10	161624486	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083596	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083582	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083643	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083110	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083583	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083644	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083534	protein_coding
chr12	51061205	51083664	-	CSRNP2	51079737	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083545	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083143	protein_coding
chr12	51061205	51083664	-	CSRNP2	51078450	protein_coding
chr12	51061205	51083664	-	CSRNP2	51083466	protein_coding
chr16	70480568	70523560	-	COG4	70523554	protein_coding
chr16	70480568	70523560	-	COG4	70523560	protein_coding
chr16	70480568	70523560	-	COG4	70523450	protein_coding
chr16	70480568	70523560	-	COG4	70482794	protein_coding
chr16	70480568	70523560	-	COG4	70523548	protein_coding
chr16	70480568	70523560	-	COG4	70523549	protein_coding
chr16	70480568	70523560	-	COG4	70523545	protein_coding
chr12	55835433	55842968	-	MMP19	55842936	protein_coding
chr12	55835433	55842968	-	MMP19	55842950	protein_coding
chr12	55835433	55842968	-	MMP19	55842966	protein_coding
chr12	55835433	55842968	-	MMP19	55842940	protein_coding
chr12	55835433	55842968	-	MMP19	55842968	protein_coding
chr12	55835433	55842968	-	MMP19	55842935	protein_coding
chr17	7661779	7687546	-	TP53	7676594	protein_coding
chr17	7661779	7687546	-	TP53	7677515	protein_coding
chr17	7661779	7687546	-	TP53	7675493	protein_coding
chr17	7661779	7687546	-	TP53	7687481	protein_coding
chr17	7661779	7687546	-	TP53	7687538	protein_coding
chr17	7661779	7687546	-	TP53	7677439	protein_coding
chr17	7661779	7687546	-	TP53	7677578	protein_coding
chr17	7661779	7687546	-	TP53	7687427	protein_coding
chr17	7661779	7687546	-	TP53	7687487	protein_coding
chr17	7661779	7687546	-	TP53	7687490	protein_coding
chr17	7661779	7687546	-	TP53	7687511	protein_coding
chr17	7661779	7687546	-	TP53	7687546	protein_coding
chr17	7661779	7687546	-	TP53	7686160	protein_coding
chr17	7661779	7687546	-	TP53	7686413	protein_coding
chr17	7661779	7687546	-	TP53	7677562	protein_coding
chr17	7661779	7687546	-	TP53	7677556	protein_coding
chr17	7661779	7687546	-	TP53	7676777	protein_coding
chr4	9771153	10054936	-	SLC2A9	10021497	protein_coding
chr4	9771153	10054936	-	SLC2A9	10054875	protein_coding
chr4	9771153	10054936	-	SLC2A9	10054936	protein_coding
chr4	9771153	10054936	-	SLC2A9	10040248	protein_coding
chr4	9771153	10054936	-	SLC2A9	10021526	protein_coding
chr4	9771153	10054936	-	SLC2A9	10021480	protein_coding
chr4	9771153	10054936	-	SLC2A9	10021512	protein_coding
chr12	15882356	15903478	+	STRAP	15882394	protein_coding
chr12	15882356	15903478	+	STRAP	15882387	protein_coding
chr12	15882356	15903478	+	STRAP	15897945	protein_coding
chr12	15882356	15903478	+	STRAP	15882356	protein_coding
chr12	15882356	15903478	+	STRAP	15882388	protein_coding
chr12	15882356	15903478	+	STRAP	15882386	protein_coding
chr12	15882356	15903478	+	STRAP	15882407	protein_coding
chr12	15882356	15903478	+	STRAP	15882410	protein_coding
chr12	15882356	15903478	+	STRAP	15882422	protein_coding
chr19	48296355	48321971	-	ODAD1	48320075	protein_coding
chr19	48296355	48321971	-	ODAD1	48321873	protein_coding
chr19	48296355	48321971	-	ODAD1	48321971	protein_coding
chr19	48296355	48321971	-	ODAD1	48321906	protein_coding
chr19	48296355	48321971	-	ODAD1	48321896	protein_coding
chr19	48296355	48321971	-	ODAD1	48321382	protein_coding
chr19	48296355	48321971	-	ODAD1	48320805	protein_coding
chr19	48296355	48321971	-	ODAD1	48321866	protein_coding
chr4	39287456	39366395	-	RFC1	39366362	protein_coding
chr4	39287456	39366395	-	RFC1	39366375	protein_coding
chr4	39287456	39366395	-	RFC1	39291738	protein_coding
chr4	39287456	39366395	-	RFC1	39317013	protein_coding
chr4	39287456	39366395	-	RFC1	39366349	protein_coding
chr4	39287456	39366395	-	RFC1	39366395	protein_coding
chr4	39287456	39366395	-	RFC1	39366365	protein_coding
chr4	39287456	39366395	-	RFC1	39366392	protein_coding
chr4	39287456	39366395	-	RFC1	39366347	protein_coding
chr4	39287456	39366395	-	RFC1	39366325	protein_coding
chr2	216107464	216206303	+	XRCC5	216107464	protein_coding
chr2	216107464	216206303	+	XRCC5	216109348	protein_coding
chr2	216107464	216206303	+	XRCC5	216109351	protein_coding
chr2	216107464	216206303	+	XRCC5	216109293	protein_coding
chr2	216107464	216206303	+	XRCC5	216109362	protein_coding
chr2	216107464	216206303	+	XRCC5	216109380	protein_coding
chr2	216107464	216206303	+	XRCC5	216109398	protein_coding
chr2	216107464	216206303	+	XRCC5	216109411	protein_coding
chr2	216107464	216206303	+	XRCC5	216109257	protein_coding
chr2	216107464	216206303	+	XRCC5	216109376	protein_coding
chr2	216107464	216206303	+	XRCC5	216109338	protein_coding
chr2	216107464	216206303	+	XRCC5	216109381	protein_coding
chr2	216107464	216206303	+	XRCC5	216109401	protein_coding
chr2	216107464	216206303	+	XRCC5	216109383	protein_coding
chr2	216107464	216206303	+	XRCC5	216109387	protein_coding
chr19	39385629	39391154	-	PAF1	39391106	protein_coding
chr19	39385629	39391154	-	PAF1	39391154	protein_coding
chr19	39385629	39391154	-	PAF1	39386766	protein_coding
chr19	39385629	39391154	-	PAF1	39391125	protein_coding
chr19	39385629	39391154	-	PAF1	39391117	protein_coding
chr19	39385629	39391154	-	PAF1	39391088	protein_coding
chr19	39385629	39391154	-	PAF1	39390869	protein_coding
chr12	56994492	56998889	+	GPR182	56994492	protein_coding
chr12	56994492	56998889	+	GPR182	56996259	protein_coding
chr12	56994492	56998889	+	GPR182	56996961	protein_coding
chr12	56994492	56998889	+	GPR182	56994516	protein_coding
chr12	56994492	56998889	+	GPR182	56994542	protein_coding
chr12	56104349	56116329	+	PA2G4	56104537	protein_coding
chr12	56104349	56116329	+	PA2G4	56104559	protein_coding
chr12	56104349	56116329	+	PA2G4	56104919	protein_coding
chr12	56104349	56116329	+	PA2G4	56106162	protein_coding
chr12	56104349	56116329	+	PA2G4	56104545	protein_coding
chr12	56104349	56116329	+	PA2G4	56104566	protein_coding
chr12	56104349	56116329	+	PA2G4	56104349	protein_coding
chr12	56104349	56116329	+	PA2G4	56104576	protein_coding
chr12	56104349	56116329	+	PA2G4	56104592	protein_coding
chr12	56104349	56116329	+	PA2G4	56104588	protein_coding
chr6	16238555	16295923	+	GMPR	16238587	protein_coding
chr6	16238555	16295923	+	GMPR	16238555	protein_coding
chr6	16238555	16295923	+	GMPR	16238578	protein_coding
chr6	16238555	16295923	+	GMPR	16238589	protein_coding
chr6	16238555	16295923	+	GMPR	16238590	protein_coding
chr6	16238555	16295923	+	GMPR	16238615	protein_coding
chr6	16238555	16295923	+	GMPR	16238671	protein_coding
chr11	87037831	87328824	+	TMEM135	87037844	protein_coding
chr11	87037831	87328824	+	TMEM135	87037921	protein_coding
chr11	87037831	87328824	+	TMEM135	87037934	protein_coding
chr11	87037831	87328824	+	TMEM135	87037950	protein_coding
chr11	87037831	87328824	+	TMEM135	87037985	protein_coding
chr11	87037831	87328824	+	TMEM135	87037831	protein_coding
chr11	87037831	87328824	+	TMEM135	87037851	protein_coding
chr11	87037831	87328824	+	TMEM135	87037920	protein_coding
chr11	87037831	87328824	+	TMEM135	87038033	protein_coding
chr11	87037831	87328824	+	TMEM135	87037947	protein_coding
chr11	87037831	87328824	+	TMEM135	87037903	protein_coding
chr11	87037831	87328824	+	TMEM135	87037933	protein_coding
chr11	87037831	87328824	+	TMEM135	87038022	protein_coding
chr11	87037831	87328824	+	TMEM135	87038032	protein_coding
chr10	125719515	125764143	+	EDRF1	125719703	protein_coding
chr10	125719515	125764143	+	EDRF1	125719709	protein_coding
chr10	125719515	125764143	+	EDRF1	125735887	protein_coding
chr10	125719515	125764143	+	EDRF1	125719734	protein_coding
chr10	125719515	125764143	+	EDRF1	125719702	protein_coding
chr16	83719311	83819737	+	HSBP1	83807978	protein_coding
chr16	83719311	83819737	+	HSBP1	83807989	protein_coding
chr16	83719311	83819737	+	HSBP1	83808188	protein_coding
chr16	83719311	83819737	+	HSBP1	83808021	protein_coding
chr16	83719311	83819737	+	HSBP1	83807999	protein_coding
chr16	83719311	83819737	+	HSBP1	83807974	protein_coding
chr6	73489308	73525587	-	EEF1A1	73521575	protein_coding
chr6	73489308	73525587	-	EEF1A1	73521018	protein_coding
chr6	73489308	73525587	-	EEF1A1	73521032	protein_coding
chr6	73489308	73525587	-	EEF1A1	73520591	protein_coding
chr6	73489308	73525587	-	EEF1A1	73520214	protein_coding
chr6	73489308	73525587	-	EEF1A1	73520985	protein_coding
chr6	73489308	73525587	-	EEF1A1	73521840	protein_coding
chr6	73489308	73525587	-	EEF1A1	73521900	protein_coding
chr6	73489308	73525587	-	EEF1A1	73523815	protein_coding
chr6	73489308	73525587	-	EEF1A1	73523837	protein_coding
chr6	73489308	73525587	-	EEF1A1	73525587	protein_coding
chr6	73489308	73525587	-	EEF1A1	73520396	protein_coding
chr6	73489308	73525587	-	EEF1A1	73521031	protein_coding
chr16	56989485	57084238	+	NLRC5	56989498	protein_coding
chr16	56989485	57084238	+	NLRC5	56989557	protein_coding
chr16	56989485	57084238	+	NLRC5	57003853	protein_coding
chr16	56989485	57084238	+	NLRC5	57004486	protein_coding
chr16	56989485	57084238	+	NLRC5	57020713	protein_coding
chr16	56989485	57084238	+	NLRC5	57025687	protein_coding
chr16	56989485	57084238	+	NLRC5	57026423	protein_coding
chr16	56989485	57084238	+	NLRC5	57026879	protein_coding
chr16	56989485	57084238	+	NLRC5	57058065	protein_coding
chr16	56989485	57084238	+	NLRC5	56989507	protein_coding
chr16	56989485	57084238	+	NLRC5	56989551	protein_coding
chr16	56989485	57084238	+	NLRC5	57020701	protein_coding
chr19	1085104	1095389	-	POLR2E	1095375	protein_coding
chr19	1085104	1095389	-	POLR2E	1095354	protein_coding
chr19	1085104	1095389	-	POLR2E	1095380	protein_coding
chr19	1085104	1095389	-	POLR2E	1095366	protein_coding
chr19	1085104	1095389	-	POLR2E	1095261	protein_coding
chr19	1085104	1095389	-	POLR2E	1095374	protein_coding
