Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr4	58965439	58987119	-	Ptgr1	58987119	protein_coding
chr3	90119829	90120958	-	Rps27	90120608	protein_coding
chr3	90119829	90120958	-	Rps27	90120954	protein_coding
chr3	90119829	90120958	-	Rps27	90120955	protein_coding
chr3	90119829	90120958	-	Rps27	90120958	protein_coding
chr2	131751877	131798050	+	Prn	131751877	protein_coding
chr2	131792781	131798050	+	Prnd	131792781	protein_coding
chr2	131792781	131798050	+	Prnd	131792782	protein_coding
chr2	131792781	131798050	+	Prnd	131792957	protein_coding
chr16	4867921	4904153	+	Ubn1	4867921	protein_coding
chr16	4867921	4904153	+	Ubn1	4867932	protein_coding
chr16	4867921	4904153	+	Ubn1	4868598	protein_coding
chr16	4867921	4904153	+	Ubn1	4882270	protein_coding
chr1	172424209	172430118	-	Fcrl6	172430118	protein_coding
chr3	90121002	90133692	+	Rab13	90121002	protein_coding
chr3	90121002	90133692	+	Rab13	90128094	protein_coding
chr1	172458331	172460529	-	Dusp23	172460529	protein_coding
chr5	134648575	134668344	-	Eif4h	134668344	protein_coding
chr5	134648575	134668344	-	Eif4h	134668201	protein_coding
chr2	34296783	34514962	+	Mapkap1	34296783	protein_coding
chr2	34296783	34514962	+	Mapkap1	34296874	protein_coding
chr2	34296783	34514962	+	Mapkap1	34296881	protein_coding
chr2	34296783	34514962	+	Mapkap1	34296890	protein_coding
chr2	34296783	34514962	+	Mapkap1	34296898	protein_coding
chr2	34296783	34514962	+	Mapkap1	34297195	protein_coding
chr2	34296783	34514962	+	Mapkap1	34322037	protein_coding
chr1	172525622	172660598	+	Crp	172525622	protein_coding
chr17	28550645	28569791	-	Tead3	28569320	protein_coding
chr17	28550645	28569791	-	Tead3	28569574	protein_coding
chr17	28550645	28569791	-	Tead3	28569791	protein_coding
chr17	28550645	28569791	-	Tead3	28569685	protein_coding
chr9	108743687	108744631	+	Tmem89	108743687	protein_coding
chr8	26609396	26641818	+	Rnf170	26609396	protein_coding
chr8	26609396	26641818	+	Rnf170	26609403	protein_coding
chr8	26609396	26641818	+	Rnf170	26609411	protein_coding
chr8	26609396	26641818	+	Rnf170	26609416	protein_coding
chr8	26609396	26641818	+	Rnf170	26609504	protein_coding
chr8	26609396	26641818	+	Rnf170	26609692	protein_coding
chr1	172721528	172722608	-	Apcs	172722608	protein_coding
chr4	58995062	59025573	+	Dnajc25	58995062	protein_coding
chr4	58995062	59025573	+	Dnajc25	58995114	protein_coding
chr4	58995062	59025573	+	Dnajc25	59003172	protein_coding
chr9	108765701	108778691	+	Uqcrc1	108765701	protein_coding
chr9	108765701	108778691	+	Uqcrc1	108765782	protein_coding
chr9	108765701	108778691	+	Uqcrc1	108771190	protein_coding
chr9	108765701	108778691	+	Uqcrc1	108776485	protein_coding
chr13	73881213	73964873	+	Slc12a7	73881213	protein_coding
chr13	73881213	73964873	+	Slc12a7	73911816	protein_coding
chr1	172777976	172785924	+	Or10j5	172777976	protein_coding
chr1	172777976	172785924	+	Or10j5	172784335	protein_coding
chr3	90138904	90143145	+	Jtb	90138904	protein_coding
chr3	90138904	90143145	+	Jtb	90138919	protein_coding
chr1	172955616	172964941	-	Or10j27	172964941	protein_coding
chr1	172955616	172964941	-	Or10j27	172958803	protein_coding
chr14	67040313	67148410	-	Dpysl2	67106137	protein_coding
chr14	67040313	67148410	-	Dpysl2	67148410	protein_coding
chr1	173009420	173018207	-	Or10j7	173018204	protein_coding
chr1	173009420	173018207	-	Or10j7	173018207	protein_coding
chr1	173009420	173018207	-	Or10j7	173012071	protein_coding
chr1	173025375	173033903	+	Or10j3	173025375	protein_coding
chr1	173025375	173033903	+	Or10j3	173025396	protein_coding
chr1	173025375	173033903	+	Or10j3	173030925	protein_coding
chr4	59035088	59041903	+	Gng10	59035088	protein_coding
chr3	90144807	90150819	-	Creb3l4	90150819	protein_coding
chr3	90144807	90150819	-	Creb3l4	90150450	protein_coding
chr1	173039959	173046150	+	Or10j3b	173039959	protein_coding
chr1	173039959	173046150	+	Or10j3b	173043174	protein_coding
chr6	4902917	5165661	+	Ppp1r9a	4902917	protein_coding
chr6	4902917	5165661	+	Ppp1r9a	4902974	protein_coding
chr6	4902917	5165661	+	Ppp1r9a	4903320	protein_coding
chr6	4902917	5165661	+	Ppp1r9a	4903373	protein_coding
chr6	4902917	5165661	+	Ppp1r9a	4903788	protein_coding
chr6	4902917	5165661	+	Ppp1r9a	4905416	protein_coding
chr1	173048851	173054781	-	Fcer1a	173054781	protein_coding
chr1	173048851	173054781	-	Fcer1a	173054761	protein_coding
chr4	146976153	146993984	-	Gm21411	146993984	protein_coding
chr4	147056433	147075212	+	Zfp989	147056433	protein_coding
chr1	173093568	173101561	+	Or10j2	173093568	protein_coding
chr1	173093568	173101561	+	Or10j2	173097714	protein_coding
chr4	147106307	147145251	+	Rex2	147106307	protein_coding
chr14	67148619	67158472	+	Pnma2	67148619	protein_coding
chr14	67148619	67158472	+	Pnma2	67148657	protein_coding
chr1	173101949	173105344	-	Mptx2	173105344	protein_coding
chr1	173159453	173161317	-	Ackr1	173161069	protein_coding
chr1	173159453	173161317	-	Ackr1	173161240	protein_coding
chr11	70128950	70130668	-	Rnasek	70130668	protein_coding
chr11	70128950	70130668	-	Rnasek	70129884	protein_coding
chr9	3335140	3391154	+	Alkbh8	3335140	protein_coding
chr9	3335140	3391154	+	Alkbh8	3335478	protein_coding
chr9	3335140	3391154	+	Alkbh8	3335493	protein_coding
chr9	3335140	3391154	+	Alkbh8	3335511	protein_coding
chr9	3335140	3391154	+	Alkbh8	3338445	protein_coding
chr1	173160825	173195261	-	Cadm3	173195261	protein_coding
chr1	173160825	173195261	-	Cadm3	173195251	protein_coding
chr4	147216495	147265036	+	Zfp991	147216495	protein_coding
chr4	147216495	147265036	+	Zfp991	147234951	protein_coding
chr14	67222688	67246326	-	Bnip3l	67246305	protein_coding
chr14	67222688	67246326	-	Bnip3l	67246326	protein_coding
chr5	134684893	134717452	-	Limk1	134717452	protein_coding
chr5	134684893	134717452	-	Limk1	134707102	protein_coding
chr5	134684893	134717452	-	Limk1	134693059	protein_coding
chr11	70132283	70146179	-	Alox12	70146179	protein_coding
chr11	70132283	70146179	-	Alox12	70146167	protein_coding
chr4	155646835	155675458	+	Nadk	155646835	protein_coding
chr4	155646835	155675458	+	Nadk	155648157	protein_coding
chr4	155646835	155675458	+	Nadk	155648299	protein_coding
chr4	155646835	155675458	+	Nadk	155648365	protein_coding
chr4	155646835	155675458	+	Nadk	155648529	protein_coding
chr4	155646835	155675458	+	Nadk	155666952	protein_coding
chr16	4904155	4950285	-	Ppl	4950285	protein_coding
chr3	90155479	90160919	+	Slc39a1	90155479	protein_coding
chr17	28570489	28584196	-	Tulp1	28584196	protein_coding
chr17	28570489	28584196	-	Tulp1	28577739	protein_coding
chr17	28570489	28584196	-	Tulp1	28575148	protein_coding
chr17	28570489	28584196	-	Tulp1	28584117	protein_coding
chr17	28570489	28584196	-	Tulp1	28578203	protein_coding
chr17	28570489	28584196	-	Tulp1	28584156	protein_coding
chr14	67251505	67309893	-	Ppp2r2a	67309893	protein_coding
chr14	67251505	67309893	-	Ppp2r2a	67309884	protein_coding
chr10	79974466	79981652	+	Atp5f1d	79977291	protein_coding
chr10	79974466	79981652	+	Atp5f1d	79978149	protein_coding
chr10	79974466	79981652	+	Atp5f1d	79978204	protein_coding
chr3	90161470	90171432	+	Crtc2	90161470	protein_coding
chrX	102674192	102675276	+	Zcchc13	102674192	protein_coding
chrX	93679675	93686850	+	Gspt2	93679675	protein_coding
chr2	131831335	131872178	-	Rassf2	131871921	protein_coding
chr2	131831335	131872178	-	Rassf2	131872122	protein_coding
chr2	131831335	131872178	-	Rassf2	131872178	protein_coding
chr2	131831335	131872178	-	Rassf2	131871086	protein_coding
chrX	93768175	93773793	+	Zxdb	93768175	protein_coding
chr16	4964973	5005135	+	Sec14l5	4964973	protein_coding
chr10	79984106	79994202	+	Midn	79984106	protein_coding
chr10	79984106	79994202	+	Midn	79984946	protein_coding
chr10	79984106	79994202	+	Midn	79986291	protein_coding
chr10	79984106	79994202	+	Midn	79986988	protein_coding
chr10	79984106	79994202	+	Midn	79987072	protein_coding
chr1	173178445	173293606	+	Aim2	173178445	protein_coding
chr1	173178445	173293606	+	Aim2	173248164	protein_coding
chr1	173178445	173293606	+	Aim2	173282537	protein_coding
chr1	173178445	173293606	+	Aim2	173282920	protein_coding
chrX	94066116	94070288	-	Spin4	94070288	protein_coding
chr11	70206436	70213454	-	Alox12e	70213454	protein_coding
chrX	93118237	93167308	-	Zfx	93167013	protein_coding
chrX	93118237	93167308	-	Zfx	93166506	protein_coding
chrX	93118237	93167308	-	Zfx	93166981	protein_coding
chrX	93118237	93167308	-	Zfx	93166715	protein_coding
chr14	103350847	103584250	-	Mycbp2	103392699	protein_coding
chr14	103350847	103584250	-	Mycbp2	103583854	protein_coding
chr14	103350847	103584250	-	Mycbp2	103584236	protein_coding
chr14	103350847	103584250	-	Mycbp2	103429051	protein_coding
chr14	103350847	103584250	-	Mycbp2	103513231	protein_coding
chr1	173296051	173318607	-	Ifi206	173318607	protein_coding
chr1	173296051	173318607	-	Ifi206	173301492	protein_coding
chr16	5013153	5021876	-	Nagpa	5021866	protein_coding
chr16	5013153	5021876	-	Nagpa	5021876	protein_coding
chr1	173347283	173363523	-	Ifi214	173363523	protein_coding
chr6	5168090	5193946	-	Pon1	5193946	protein_coding
chr6	5168090	5193946	-	Pon1	5193784	protein_coding
chr11	87553548	87626365	+	Rnf43	87555100	protein_coding
chr11	87553548	87626365	+	Rnf43	87555375	protein_coding
chr11	87553548	87626365	+	Rnf43	87590723	protein_coding
chr11	87553548	87626365	+	Rnf43	87553913	protein_coding
chr8	26609562	26650847	+	Gm45692	26609562	protein_coding
chr4	155685873	155707797	+	Slc35e2	155685873	protein_coding
chr4	155685873	155707797	+	Slc35e2	155686068	protein_coding
chr4	155685873	155707797	+	Slc35e2	155686401	protein_coding
chr8	26648169	26654179	+	Thap1	26648169	protein_coding
chr8	26648169	26654179	+	Thap1	26648261	protein_coding
chr1	173393849	173426840	-	Ifi213	173426640	protein_coding
chr1	173393849	173426840	-	Ifi213	173426840	protein_coding
chr1	173393849	173426840	-	Ifi213	173426675	protein_coding
chr6	5220852	5256286	-	Pon3	5256286	protein_coding
chr6	5220852	5256286	-	Pon3	5256235	protein_coding
chr9	3403592	3479236	+	Cwf19l2	3403592	protein_coding
chr8	26434481	26466781	-	Hgsnat	26466781	protein_coding
chr8	26434481	26466781	-	Hgsnat	26464081	protein_coding
chr3	90172492	90187976	+	Dennd4b	90172492	protein_coding
chr3	90172492	90187976	+	Dennd4b	90173821	protein_coding
chr3	90172492	90187976	+	Dennd4b	90182769	protein_coding
chr2	111581351	111589197	+	Or4k51	111581351	protein_coding
chr2	111581351	111589197	+	Or4k51	111584596	protein_coding
chr1	173458483	173475494	+	Ifi209	173458483	protein_coding
chrX	93232313	93256468	-	Eif2s3x	93256315	protein_coding
chrX	93232313	93256468	-	Eif2s3x	93256257	protein_coding
chr2	111607774	111613045	+	Or4k52	111607774	protein_coding
chr2	111607774	111613045	+	Or4k52	111610658	protein_coding
chr16	5029687	5040163	-	AU021092	5040163	protein_coding
chr10	80001819	80008620	+	Cirbp	80001819	protein_coding
chr10	80001819	80008620	+	Cirbp	80003612	protein_coding
chr5	32390052	32523864	+	Plb1	32390058	protein_coding
chr5	32390052	32523864	+	Plb1	32396428	protein_coding
chr5	32390052	32523864	+	Plb1	32404695	protein_coding
chr2	111642592	111650685	-	Or4f7	111650685	protein_coding
chr2	111642592	111650685	-	Or4f7	111645069	protein_coding
chr2	111698002	111707494	-	Or4f56	111707494	protein_coding
chr2	111698002	111707494	-	Or4f56	111704198	protein_coding
chr17	28618068	28736501	-	Fkbp5	28705123	protein_coding
chr17	28618068	28736501	-	Fkbp5	28736498	protein_coding
chr17	28618068	28736501	-	Fkbp5	28730331	protein_coding
chr17	28618068	28736501	-	Fkbp5	28705067	protein_coding
chr17	28618068	28736501	-	Fkbp5	28660696	protein_coding
chr17	28618068	28736501	-	Fkbp5	28660688	protein_coding
chr16	5051485	5062776	+	Alg1	5051485	protein_coding
chr16	5051485	5062776	+	Alg1	5051502	protein_coding
chr2	111741609	111746616	-	Or4f14	111746616	protein_coding
chr2	111741609	111746616	-	Or4f14	111743273	protein_coding
chr2	111760461	111779785	-	Or4f14b	111779785	protein_coding
chr2	111760461	111779785	-	Or4f14b	111775799	protein_coding
chr1	173501241	173525961	+	Ifi208	173501246	protein_coding
chr1	173501241	173525961	+	Ifi208	173505252	protein_coding
chr2	111789630	111795289	-	Or4f57	111795289	protein_coding
chr2	111789630	111795289	-	Or4f57	111791416	protein_coding
chr2	131894416	131987028	-	Slc23a2	131987028	protein_coding
chr2	131894416	131987028	-	Slc23a2	131953368	protein_coding
chr6	5264147	5298455	-	Pon2	5298455	protein_coding
chr4	155709311	155734395	+	Cdk11b	155709326	protein_coding
chr4	155709311	155734395	+	Cdk11b	155709340	protein_coding
chr4	155709311	155734395	+	Cdk11b	155709367	protein_coding
chr1	173550993	173569313	-	Ifi207	173569313	protein_coding
chr1	173574859	173594509	-	Ifi204	173594485	protein_coding
chr13	73966653	73995750	-	Nkd2	73995750	protein_coding
chr13	73966653	73995750	-	Nkd2	73995731	protein_coding
chr6	5383386	5433022	+	Asb4	5383386	protein_coding
chr6	5383386	5433022	+	Asb4	5390427	protein_coding
chrX	93278205	93321330	+	Klhl15	93278210	protein_coding
chrX	93278205	93321330	+	Klhl15	93278533	protein_coding
chrX	93278205	93321330	+	Klhl15	93278536	protein_coding
chrX	93278205	93321330	+	Klhl15	93278593	protein_coding
chrX	93278205	93321330	+	Klhl15	93278596	protein_coding
chrX	93278205	93321330	+	Klhl15	93278917	protein_coding
chrX	93278205	93321330	+	Klhl15	93279417	protein_coding
chr6	5483351	5496309	-	Pdk4	5496309	protein_coding
chr6	5483351	5496309	-	Pdk4	5496261	protein_coding
chr9	3532778	3894736	+	Gucy1a2	3532778	protein_coding
chr11	87628378	87634449	+	Supt4a	87628378	protein_coding
chr1	173676692	173708447	-	Mndal	173703426	protein_coding
chr1	173676692	173708447	-	Mndal	173707871	protein_coding
chr1	173676692	173708447	-	Mndal	173707677	protein_coding
chr10	80008778	80010980	+	Fam174c	80008778	protein_coding
chr9	5345430	5373032	+	Casp12	5345430	protein_coding
chr9	5345430	5373032	+	Casp12	5345504	protein_coding
chr10	80015316	80025844	+	Efna2	80015316	protein_coding
chr16	5062016	5073847	-	Eef2kmt	5073847	protein_coding
chr16	5062016	5073847	-	Eef2kmt	5073820	protein_coding
chr6	5725639	6028039	+	Dync1i1	5725639	protein_coding
chr6	5725639	6028039	+	Dync1i1	5725763	protein_coding
chr6	5725639	6028039	+	Dync1i1	5725791	protein_coding
chr6	5725639	6028039	+	Dync1i1	5725812	protein_coding
chr6	5725639	6028039	+	Dync1i1	5725818	protein_coding
chr6	5725639	6028039	+	Dync1i1	5757419	protein_coding
chr8	117884874	117942736	+	Gan	117884874	protein_coding
chr8	117884874	117942736	+	Gan	117884876	protein_coding
chr10	52109715	52197474	+	Dcbld1	52109715	protein_coding
chr10	52109715	52197474	+	Dcbld1	52109733	protein_coding
chr1	173723911	173740612	-	Ifi211	173740612	protein_coding
chr2	111810202	111820626	-	Or4f15	111820618	protein_coding
chr2	111810202	111820626	-	Or4f15	111820626	protein_coding
chr2	111810202	111820626	-	Or4f15	111815654	protein_coding
chr2	111810202	111820626	-	Or4f15	111820619	protein_coding
chr2	111810202	111820626	-	Or4f15	111814442	protein_coding
chr11	108316018	108751441	+	Cep112	108316018	protein_coding
chr11	108316018	108751441	+	Cep112	108316117	protein_coding
chr11	108316018	108751441	+	Cep112	108316287	protein_coding
chr11	108316018	108751441	+	Cep112	108316330	protein_coding
chr11	108316018	108751441	+	Cep112	108316438	protein_coding
chr11	108316018	108751441	+	Cep112	108389127	protein_coding
chr11	108316018	108751441	+	Cep112	108477903	protein_coding
chr11	108316018	108751441	+	Cep112	108573428	protein_coding
chr11	108316018	108751441	+	Cep112	108573435	protein_coding
chr11	108316018	108751441	+	Cep112	108573444	protein_coding
chr11	108316018	108751441	+	Cep112	108643031	protein_coding
chr11	108316018	108751441	+	Cep112	108316092	protein_coding
chr2	111834919	111843053	-	Or4f6	111843053	protein_coding
chr2	111834919	111843053	-	Or4f6	111839555	protein_coding
chr13	74059466	74085903	-	Trip13	74085903	protein_coding
chr1	173747973	173770238	-	Ifi203	173770058	protein_coding
chr1	173747973	173770238	-	Ifi203	173770238	protein_coding
chr1	173747973	173770238	-	Ifi203	173770057	protein_coding
chr1	173747973	173770238	-	Ifi203	173770026	protein_coding
chr2	111850001	111854757	-	Or4f58	111854754	protein_coding
chr2	111850001	111854757	-	Or4f58	111854757	protein_coding
chr2	111850001	111854757	-	Or4f58	111852201	protein_coding
chr2	111868413	111880583	-	Or4f59	111880581	protein_coding
chr2	111868413	111880583	-	Or4f59	111880531	protein_coding
chr2	111868413	111880583	-	Or4f59	111880583	protein_coding
chr2	111868413	111880583	-	Or4f59	111873375	protein_coding
chr2	132081412	132089727	-	Tmem230	132089574	protein_coding
chr2	132081412	132089727	-	Tmem230	132089689	protein_coding
chr2	132081412	132089727	-	Tmem230	132089727	protein_coding
chr2	132081412	132089727	-	Tmem230	132089708	protein_coding
chr8	84626734	84668583	+	Adgrl1	84626734	protein_coding
chr8	84626734	84668583	+	Adgrl1	84627344	protein_coding
chr8	84626734	84668583	+	Adgrl1	84627364	protein_coding
chr8	84626734	84668583	+	Adgrl1	84650780	protein_coding
chr8	84626734	84668583	+	Adgrl1	84664284	protein_coding
chrX	149371225	149426874	+	Pfkfb1	149371225	protein_coding
chrX	149371225	149426874	+	Pfkfb1	149372917	protein_coding
chrX	149371225	149426874	+	Pfkfb1	149377474	protein_coding
chr17	28749780	28758084	+	Armc12	28749780	protein_coding
chr17	28749780	28758084	+	Armc12	28749831	protein_coding
chr10	52211946	52258220	-	Gopc	52225224	protein_coding
chr10	52211946	52258220	-	Gopc	52258220	protein_coding
chr10	52211946	52258220	-	Gopc	52258171	protein_coding
chr10	52211946	52258220	-	Gopc	52257814	protein_coding
chr2	111900433	111908188	-	Or4f60	111908072	protein_coding
chr2	111900433	111908188	-	Or4f60	111908188	protein_coding
chr2	111900433	111908188	-	Or4f60	111902928	protein_coding
chr2	111920131	111927126	-	Or4f61	111927126	protein_coding
chr2	111920131	111927126	-	Or4f61	111923044	protein_coding
chr9	6168584	6378850	+	Pdgfd	6168584	protein_coding
chr9	6168584	6378850	+	Pdgfd	6168612	protein_coding
chr9	6168584	6378850	+	Pdgfd	6168661	protein_coding
chr2	132091082	132095234	-	Pcna	132095234	protein_coding
chr13	74085930	74109014	+	Brd9	74085930	protein_coding
chr13	74085930	74109014	+	Brd9	74085957	protein_coding
chr13	74085930	74109014	+	Brd9	74086271	protein_coding
chr13	74085930	74109014	+	Brd9	74086757	protein_coding
chr17	28768385	28771594	+	Clpsl2	28768385	protein_coding
chr17	28777123	28779740	-	Clps	28779740	protein_coding
chr17	28777123	28779740	-	Clps	28779685	protein_coding
chr9	6262733	6269846	-	Ddi1	6269846	protein_coding
chr2	132105068	132153970	+	Cds2	132105068	protein_coding
chr2	132105068	132153970	+	Cds2	132127096	protein_coding
chr2	132105068	132153970	+	Cds2	132127859	protein_coding
chr2	132105068	132153970	+	Cds2	132143216	protein_coding
chr17	28794615	28804653	+	Lhfpl5	28794615	protein_coding
chr17	28794615	28804653	+	Lhfpl5	28794627	protein_coding
